"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"SS Lazio","Serie A","Italy","Valerio Fiori","https://www.transfermarkt.com/valerio-fiori/profil/spieler/5799","Goalkeeper",22,"Italy",36,35,0,3112,1991
"SS Lazio","Serie A","Italy","Flavio Roma","https://www.transfermarkt.com/flavio-roma/profil/spieler/5281","Goalkeeper",17,"Italy",1,0,0,0,1991
"SS Lazio","Serie A","Italy","Fernando Orsi","https://www.transfermarkt.com/fernando-orsi/profil/spieler/224942","Goalkeeper",31,"Italy",35,4,0,307,1991
"SS Lazio","Serie A","Italy","Cristiano Bergodi","https://www.transfermarkt.com/cristiano-bergodi/profil/spieler/166544","Centre-Back",26,"Italy",33,29,1,2454,1991
"SS Lazio","Serie A","Italy","Raffaele Sergio","https://www.transfermarkt.com/raffaele-sergio/profil/spieler/224538","Left-Back",24,"Italy",29,27,1,2104,1991
"SS Lazio","Serie A","Italy","Rufo Emiliano Verga","https://www.transfermarkt.com/rufo-emiliano-verga/profil/spieler/222788","Centre-Back",21,"Italy",17,8,0,699,1991
"SS Lazio","Serie A","Italy","Claudio Vertova","https://www.transfermarkt.com/claudio-vertova/profil/spieler/223001","Defender",31,"Italy",17,2,0,161,1991
"SS Lazio","Serie A","Italy","Roberto Bacci","https://www.transfermarkt.com/roberto-bacci/profil/spieler/224927","Centre-Back",24,"Italy",37,37,0,3309,1991
"SS Lazio","Serie A","Italy","Luigi Corino","https://www.transfermarkt.com/luigi-corino/profil/spieler/224930","Defender",25,"Italy",29,21,0,1604,1991
"SS Lazio","Serie A","Italy","Angelo Gregucci","https://www.transfermarkt.com/angelo-gregucci/profil/spieler/166893","Centre-Back",27,"Italy",30,30,0,2585,1991
"SS Lazio","Serie A","Italy","Davide Lampugnani","https://www.transfermarkt.com/davide-lampugnani/profil/spieler/228858","Defender",21,"Italy",2,0,0,0,1991
"SS Lazio","Serie A","Italy","Alessandro Manetti","https://www.transfermarkt.com/alessandro-manetti/profil/spieler/21846","midfield",19,"Italy",0,0,0,0,1991
"SS Lazio","Serie A","Italy","Thomas Doll","https://www.transfermarkt.com/thomas-doll/profil/spieler/1455","Attacking Midfield",25,"Germany",35,35,8,2963,1991
"SS Lazio","Serie A","Italy","Roberto Soldà","https://www.transfermarkt.com/roberto-solda/profil/spieler/121101","midfield",32,"Italy",28,27,0,2430,1991
"SS Lazio","Serie A","Italy","Armando Madonna","https://www.transfermarkt.com/armando-madonna/profil/spieler/166556","Right Midfield",27,"Italy",0,0,0,0,1991
"SS Lazio","Serie A","Italy","Gabriele Pin","https://www.transfermarkt.com/gabriele-pin/profil/spieler/120410","Central Midfield",29,"Italy",36,36,1,3112,1991
"SS Lazio","Serie A","Italy","Giovanni Stroppa","https://www.transfermarkt.com/giovanni-stroppa/profil/spieler/167574","Attacking Midfield",23,"Italy",35,33,5,1831,1991
"SS Lazio","Serie A","Italy","Franco Marchegiani","https://www.transfermarkt.com/franco-marchegiani/profil/spieler/224937","Defensive Midfield",26,"Italy",7,6,0,343,1991
"SS Lazio","Serie A","Italy","Stefano Melchiori","https://www.transfermarkt.com/stefano-melchiori/profil/spieler/224938","midfield",25,"Italy",35,22,1,934,1991
"SS Lazio","Serie A","Italy","Claudio Sclosa","https://www.transfermarkt.com/claudio-sclosa/profil/spieler/225174","midfield",30,"Italy",35,34,1,2677,1991
"SS Lazio","Serie A","Italy","Rubén Sosa","https://www.transfermarkt.com/ruben-sosa/profil/spieler/22455","Centre-Forward",25,"Uruguay",35,35,15,2818,1991
"SS Lazio","Serie A","Italy","Berardino Capocchiano","https://www.transfermarkt.com/berardino-capocchiano/profil/spieler/78847","Centre-Forward",25,"Italy",13,3,0,151,1991
"SS Lazio","Serie A","Italy","Karl-Heinz Riedle","https://www.transfermarkt.com/karl-heinz-riedle/profil/spieler/13806","Centre-Forward",25,"Germany",33,33,13,2836,1991
"SS Lazio","Serie A","Italy","Maurizio Neri","https://www.transfermarkt.com/maurizio-neri/profil/spieler/224941","Centre-Forward",26,"Italy",35,19,0,1024,1991
"Cagliari Calcio","Serie A","Italy","Nicola Di Bitonto","https://www.transfermarkt.com/nicola-di-bitonto/profil/spieler/28826","Goalkeeper",25,"Italy",34,2,0,106,1991
"Cagliari Calcio","Serie A","Italy","Mario Ielpo","https://www.transfermarkt.com/mario-ielpo/profil/spieler/177673","Goalkeeper",28,"Italy",35,35,0,3134,1991
"Cagliari Calcio","Serie A","Italy","Gianluca Festa","https://www.transfermarkt.com/gianluca-festa/profil/spieler/5596","Right-Back",22,"Italy",33,33,0,2910,1991
